sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
147,511.3139825298661,8.827616148254817,passed,40,9.02597232742368,passed,33,5.287229887353928
148,598.8108949190123,4.633156279912662,passed,25,8.66271478703673,passed,15,5.0672709616743195
149,585.3564813499032,3.694417505685125,passed,25,9.828060914247615,passed,19,5.255662637279168
150,645.5729967323801,2.851974121263137,passed,33,8.150337864548973,passed,18,5.664086680836888
151,550.236268470629,4.350634277939005,passed,60,9.456722814536512,passed,59,5.755401319279985
152,552.1898408951031,5.6765589785452795,passed,11,8.164611167604807,passed,9,5.078662658779476
153,538.3584133391063,5.262153659675386,passed,32,8.282948109648158,passed,24,5.754361011782971
154,592.2620139308724,7.029041801723296,passed,19,8.93398303401398,passed,16,5.126873928980413
155,481.1533515975209,4.812198538894158,passed,37,8.283680271922922,passed,7,5.359717829328381
156,597.9457573284792,5.400169731688285,passed,25,8.477651956348819,passed,3,5.623487698263352
157,607.8637989910092,5.790309098664634,passed,6,8.730302480112172,passed,5,5.45635535816229
158,516.8129853674836,5.53276333392404,passed,39,8.001671935339916,passed,32,5.0431643694687
159,539.8169193103689,10.093571070367979,passed,82,8.594698289649848,passed,74,5.5162160236722935
160,495.5299036885705,5.652086591743021,passed,38,8.887239543210335,passed,33,5.002689322855858
161,470.5748740029769,8.01482368666702,passed,19,8.005216695787464,passed,12,5.364587538493648
162,531.3141244966214,6.437374333932401,passed,60,8.013006728018368,passed,45,6.584257570664875
163,607.8709202238789,4.496613801808795,passed,31,8.460588018200577,passed,29,5.856598371992194
164,608.0364421950959,5.100102868867744,passed,22,8.011287052093174,passed,21,5.836747315122781
165,561.6029463719244,8.715687674602378,passed,25,9.212104052509673,passed,20,5.2458607850399686
166,473.8219914834428,9.716977214054586,passed,14,8.19866549634407,passed,11,5.07998555743987
167,599.8716224590975,3.522252841779487,passed,14,8.347995888123805,passed,11,6.381656632915056
168,457.148383224656,9.412439852883736,passed,10,8.134898977635775,passed,3,5.167060324211747
169,544.1615595937425,4.636725152324063,passed,11,8.262402080785435,passed,3,5.420513495399648
170,627.103302971975,4.4586850415594155,passed,20,9.021644515287598,passed,19,5.264820010513072
