sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
1101,183.63544680785697,4.800767121184775,passed,80,9.007060304655322,passed,80,9.007060304655322
1102,160.77087384584513,4.762784622775705,passed,28,8.178191433991323,passed,21,5.159924435346319
1103,166.42059600703084,8.632170151630318,passed,101,8.042928493989843,passed,79,5.338643634879858
1104,163.59903095616372,5.97190622422415,passed,97,9.478037096589919,passed,42,5.079909311688691
1105,140.4230943454583,7.911740457411637,passed,98,8.920689015588422,passed,89,5.281812647626061
1106,158.82357190136202,4.585004987589946,passed,89,8.010871290838061,passed,77,5.454234320243101
1107,205.2291547338838,10.754561275313042,passed,186,8.319779324249366,passed,165,5.016278816132513
1108,186.5796941419693,4.856035887821554,passed,45,8.023744095599072,passed,45,8.023744095599072
1109,161.27568676009153,4.206521528642733,passed,60,8.258203386670937,passed,22,5.017422395658366
1110,127.48209231471704,7.631188784056837,passed,29,8.409273868010668,passed,10,5.975563623979241
1111,172.61928076685015,4.106131090511342,passed,73,8.877526321106943,passed,64,7.671729215839096
1112,200.3013247625561,4.196508520682424,passed,83,8.59655141158353,passed,79,5.055329168909073
1113,158.29278057374424,4.191252184142711,passed,82,8.026469135966252,passed,32,5.464595977820141
1114,149.2359602063074,5.054629959518408,passed,148,11.065584143373396,passed,127,5.014579488624804
1115,178.84862568396423,3.251164860282129,passed,38,8.390559836860124,passed,25,5.3190686090611505
1116,166.4166294111194,4.985978793706091,passed,117,8.400080793490527,passed,115,6.355386316397027
1117,228.8411890221892,3.303195025932198,passed,58,8.180353225679804,passed,35,6.015930958564342
1118,139.48397782379223,6.544246034291505,passed,35,8.069977312565179,passed,34,6.04651401436711
1119,169.20274668105395,6.144630053644509,passed,91,8.022336669708707,passed,12,5.6618826191674465
1120,213.83924926377009,5.502559570628072,passed,50,9.007977426436753,passed,32,5.683896677747113
1121,177.44552338263975,4.64771823865357,passed,101,8.670064894343433,passed,94,6.131046722974043
1122,137.87131740892863,6.668144252264218,passed,181,8.399423200927458,passed,50,5.0087604950221465
1123,156.23942251074143,3.78566658978873,passed,137,9.689596310649007,passed,100,5.162801433402153
1124,115.52691980724231,4.954797294974135,passed,161,8.009382183043478,passed,100,5.119285756291858
1125,141.0417799730709,4.346879470307038,passed,73,8.52897772928516,passed,41,5.895318387069759
1126,153.5430829745195,6.756650837852509,passed,60,8.44619261098185,passed,50,5.616232462435122
1127,166.22291790120772,5.6505890752058825,passed,38,8.097256679810872,passed,21,5.118981136265299
1128,167.19475255004332,8.89885004636914,passed,56,8.020649996565755,passed,47,5.015204234671944
1129,174.57426456771802,4.7637776590066325,passed,78,8.66062875834206,passed,51,5.801652234710386
1130,132.01613948481884,5.599385615033728,passed,67,8.27631473424324,passed,19,5.956095688599117
1131,147.5684872768909,4.539456854427121,passed,44,9.480913551416382,passed,35,6.3954363996442165
1132,183.9974201596035,4.823250014800123,passed,40,8.304801955779716,passed,40,6.2623927969178705
1133,159.72130603998585,7.038987197400296,passed,50,8.259185496881871,passed,40,6.097639152234735
1134,213.5653646699047,4.420246606868586,passed,89,8.193117582727783,passed,58,5.267129905435652
1135,150.0827896584425,4.2309711666869205,passed,147,9.09962061349252,passed,122,5.480422795717743
1136,142.66998652122743,4.855668879703157,passed,38,8.001000373019785,passed,20,5.857301553366767
1137,209.69423155426963,4.499830928261729,passed,58,8.617836059588857,passed,37,5.494338804775678
1138,172.7336629942048,3.142446777015663,passed,85,9.664414313611758,passed,54,6.3157146920985285
